workclass_id,education_id,occupation_id,sex_id,race_id,age,capital-gain,capital-loss,hours-per-week,income-per-year
3,7,2,1,4,44,0,0,25,<=50K
,11,,1,4,63,0,0,25,<=50K
3,11,11,1,4,22,0,0,45,<=50K
4,9,11,1,4,31,3908,0,50,<=50K
3,1,0,1,4,17,0,0,40,<=50K
3,11,5,1,4,21,0,0,40,<=50K
3,12,3,1,4,67,0,0,40,>50K
3,5,3,1,4,46,0,0,40,<=50K
3,11,5,1,4,29,0,0,50,<=50K
3,15,5,0,4,20,0,0,6,<=50K
3,15,7,1,4,27,0,0,24,<=50K
3,15,2,1,4,35,0,0,40,>50K
3,15,0,0,4,19,0,0,30,<=50K
3,2,7,0,4,36,0,0,40,<=50K
3,9,3,1,4,43,15024,0,50,>50K
6,9,9,1,4,62,0,0,40,<=50K
3,14,9,1,4,28,0,2339,40,<=50K
3,1,7,0,4,18,0,0,15,<=50K
3,14,13,1,2,59,15024,0,50,>50K
3,9,3,1,4,37,0,0,40,<=50K
3,15,2,1,2,27,0,0,40,<=50K
1,12,9,0,4,46,0,0,43,<=50K
3,1,11,0,4,29,0,2754,42,<=50K
3,9,3,0,4,33,0,0,40,>50K
3,11,2,1,4,62,0,0,40,<=50K
3,10,9,1,4,46,0,2415,55,>50K
3,0,6,1,4,28,0,0,40,<=50K
3,15,11,0,4,22,0,0,35,<=50K
0,12,1,1,4,46,0,1887,40,>50K
4,15,11,1,4,54,0,1977,40,>50K
3,11,2,1,4,34,0,0,72,<=50K
,10,,1,4,67,0,0,20,>50K
3,9,11,1,4,62,0,0,20,>50K
3,15,5,1,4,30,0,0,40,<=50K
3,11,7,1,4,19,0,0,20,<=50K
,5,,1,4,49,0,0,99,<=50K
3,8,6,1,4,27,0,0,45,<=50K
3,15,2,1,4,36,0,0,50,>50K
3,9,6,1,4,52,0,0,40,>50K
3,2,3,0,4,47,0,0,55,<=50K
1,11,10,0,4,57,0,0,40,<=50K
3,15,3,0,4,64,0,0,40,<=50K
,11,,1,4,56,0,0,40,<=50K
3,1,7,0,4,53,0,0,47,<=50K
3,9,2,1,4,53,0,0,44,>50K
3,15,11,1,1,31,0,0,40,<=50K
3,9,3,1,4,41,7688,0,45,>50K
1,11,7,0,2,45,0,0,40,<=50K
,9,,1,4,63,0,2179,45,<=50K
6,11,0,0,4,45,0,0,40,<=50K
3,15,7,0,4,23,0,0,28,<=50K
1,12,9,1,4,39,0,0,72,<=50K
3,8,3,1,4,31,0,0,40,<=50K
5,9,4,1,4,35,0,0,45,<=50K
3,12,13,1,4,54,7688,0,60,>50K
,15,,0,4,22,0,0,40,<=50K
1,9,9,0,4,40,5455,0,40,<=50K
5,9,3,1,4,55,0,0,40,>50K
3,11,2,1,4,31,0,0,40,<=50K
4,1,13,1,4,58,0,0,60,<=50K
3,10,9,1,4,31,0,1977,99,>50K
5,11,7,0,4,46,0,0,40,<=50K
3,8,2,1,4,38,0,0,40,<=50K
1,15,9,0,4,22,594,0,25,<=50K
,0,,1,4,17,0,0,30,<=50K
5,11,2,1,4,48,0,0,60,<=50K
3,9,9,1,4,73,0,0,15,<=50K
3,9,0,1,4,25,0,0,45,>50K
0,15,4,1,4,53,0,0,40,<=50K
3,15,13,1,4,46,7298,0,45,>50K
4,9,3,0,1,45,99999,0,25,>50K
3,9,9,0,2,37,0,0,40,<=50K
3,11,5,1,4,30,0,0,50,<=50K
3,11,6,1,4,29,0,0,40,<=50K
6,15,10,1,4,29,0,0,40,<=50K
,9,,0,4,75,0,0,6,<=50K
3,12,3,1,4,58,0,0,40,>50K
5,5,7,0,2,42,0,0,50,<=50K
1,6,10,1,2,62,0,0,24,<=50K
1,9,4,1,1,45,7298,0,40,>50K
3,9,11,1,4,38,0,0,40,>50K
5,9,11,1,4,36,0,0,50,>50K
,11,,0,4,70,2009,0,40,<=50K
5,5,11,1,4,42,0,0,30,<=50K
1,12,9,1,4,47,15024,0,35,>50K
5,15,2,1,4,42,0,0,40,<=50K
3,15,0,0,2,43,0,0,38,>50K
3,8,2,1,4,37,0,0,40,>50K
6,15,3,0,4,36,7298,0,39,>50K
3,9,12,0,2,27,0,0,40,<=50K
3,4,6,1,4,54,0,0,40,<=50K
5,11,2,1,4,48,0,1902,40,>50K
3,11,7,0,4,29,0,0,30,<=50K
3,11,6,1,4,29,0,0,38,<=50K
3,15,7,1,4,37,0,0,47,<=50K
4,15,11,1,4,55,0,0,40,<=50K
3,11,8,0,2,67,0,0,20,<=50K
3,11,5,1,4,51,0,0,30,<=50K
3,12,9,0,4,35,0,0,32,<=50K
3,5,2,1,4,41,0,0,40,<=50K
5,11,7,0,4,64,0,0,40,<=50K
3,4,5,1,4,23,0,0,55,<=50K
3,9,7,0,1,49,0,0,35,<=50K
5,9,9,1,4,38,0,0,70,<=50K
3,11,5,0,2,62,0,0,40,<=50K
5,5,2,1,4,62,0,0,10,<=50K
,11,,1,4,70,0,0,14,<=50K
5,12,2,1,4,45,0,0,40,<=50K
3,7,11,0,4,20,0,0,40,<=50K
3,11,6,1,4,38,0,0,48,<=50K
4,9,0,1,4,50,0,0,40,<=50K
3,15,0,1,2,40,0,0,55,>50K
3,11,2,1,4,30,0,0,70,<=50K
0,15,3,0,4,52,0,0,40,<=50K
5,9,9,1,2,28,0,0,50,>50K
5,11,13,1,4,62,0,0,30,<=50K
3,11,7,0,4,31,0,0,40,<=50K
3,11,3,1,4,40,0,0,40,>50K
3,11,11,0,4,34,0,1590,40,<=50K
3,15,11,1,4,53,0,0,40,>50K
3,2,4,1,4,42,0,0,40,<=50K
3,15,7,1,4,26,0,0,25,<=50K
3,11,13,1,4,51,0,0,40,>50K
3,12,9,1,4,49,0,0,50,>50K
3,11,6,1,4,43,0,0,40,<=50K
3,15,4,1,4,42,0,0,40,<=50K
3,1,11,0,1,31,0,0,40,<=50K
3,11,13,1,3,26,0,0,40,<=50K
3,9,9,0,1,50,0,0,40,<=50K
3,11,6,1,4,35,0,0,40,<=50K
3,15,12,0,4,37,0,0,40,<=50K
,11,,1,4,53,0,1504,35,<=50K
3,15,11,1,4,20,0,0,16,<=50K
1,14,9,1,4,31,0,0,40,>50K
3,11,2,1,4,28,0,0,35,<=50K
3,11,12,1,2,46,0,0,40,>50K
3,15,9,0,4,21,0,0,8,<=50K
5,12,3,1,4,41,7298,0,70,>50K
3,9,3,1,4,30,0,0,70,>50K
4,9,3,1,4,66,0,0,70,<=50K
4,15,11,1,4,37,0,0,60,>50K
6,5,5,0,4,74,0,0,20,<=50K
6,15,10,1,2,46,0,0,70,>50K
3,12,3,1,4,51,0,1977,50,>50K
3,9,3,1,4,33,15024,0,50,>50K
3,4,6,1,4,30,3464,0,40,<=50K
4,9,3,1,4,47,0,0,50,>50K
3,9,3,0,4,49,0,0,40,<=50K
3,11,2,0,2,53,0,0,48,<=50K
3,8,6,1,4,24,0,0,40,<=50K
3,11,13,1,4,54,0,0,50,<=50K
3,15,2,1,4,32,0,0,40,<=50K
3,15,11,1,4,45,0,0,45,<=50K
4,11,4,1,4,46,3325,0,45,<=50K
6,15,7,1,4,37,0,0,65,<=50K
6,12,9,1,4,48,0,0,61,>50K
3,9,0,0,4,25,0,0,40,<=50K
,11,,0,4,28,3103,0,20,<=50K
,2,,0,4,44,0,0,36,<=50K
,15,,1,2,58,0,0,30,<=50K
3,15,0,0,4,27,0,0,40,<=50K
3,11,0,1,4,69,0,0,8,<=50K
3,9,11,1,4,38,0,0,52,>50K
3,2,0,0,2,47,0,0,40,<=50K
5,15,0,0,4,30,0,0,60,<=50K
3,11,5,1,4,46,3674,0,30,<=50K
3,14,9,0,4,27,0,0,45,<=50K
3,15,11,1,4,19,0,0,35,<=50K
3,11,8,0,4,18,3103,0,40,<=50K
3,1,2,1,4,24,0,0,50,>50K
3,9,9,0,4,32,0,0,40,<=50K
3,11,5,1,2,38,0,0,40,<=50K
3,13,4,1,4,19,0,0,36,<=50K
3,15,5,1,4,28,0,0,40,<=50K
1,12,9,0,4,39,0,0,55,<=50K
5,15,11,1,1,38,0,0,60,<=50K
3,11,6,0,4,42,0,0,40,>50K
3,15,0,0,4,31,0,0,40,>50K
3,6,6,0,4,46,0,0,40,<=50K
3,15,3,0,4,53,0,0,54,<=50K
3,7,5,1,4,21,0,0,15,<=50K
5,11,11,1,4,48,0,0,50,<=50K
3,11,0,0,4,46,3103,0,52,>50K
3,11,13,1,4,30,0,0,45,<=50K
3,11,0,1,2,24,0,0,40,<=50K
3,0,2,1,4,32,0,0,50,<=50K
3,11,7,0,4,30,0,0,40,<=50K
6,10,9,0,4,57,0,0,50,<=50K
3,5,0,1,4,56,0,0,40,<=50K
3,11,3,0,2,27,0,0,37,<=50K
3,9,6,1,4,38,0,0,40,<=50K
3,11,0,1,4,19,0,0,40,<=50K
5,15,0,1,4,61,0,0,50,>50K
3,8,12,0,4,49,0,0,40,<=50K
3,11,2,1,4,28,0,0,38,<=50K
4,12,9,1,4,50,0,0,55,>50K
3,9,2,1,4,43,0,0,84,>50K
3,11,6,0,2,34,0,0,48,<=50K
3,1,2,1,4,28,0,0,40,<=50K
3,15,2,1,4,31,0,0,40,<=50K
3,11,6,0,2,55,0,0,44,<=50K
3,9,3,0,4,26,0,0,45,>50K
1,10,9,0,2,51,0,0,40,>50K
3,11,2,1,4,35,0,0,40,<=50K
3,7,3,0,1,42,0,0,31,<=50K
,10,,1,4,63,0,0,12,<=50K
3,12,9,1,4,31,0,0,30,<=50K
1,11,4,1,4,22,0,0,20,<=50K
3,11,13,1,4,67,0,0,60,<=50K
,6,,1,4,50,0,0,50,<=50K
3,11,7,0,4,63,0,0,24,<=50K
3,11,6,1,4,31,0,0,40,>50K
3,1,9,1,4,17,0,0,40,<=50K
1,11,13,1,2,41,0,0,40,<=50K
1,5,13,1,4,53,0,0,38,<=50K
1,15,10,1,2,44,0,0,99,<=50K
3,9,4,1,4,24,0,0,40,<=50K
3,8,12,1,4,35,0,0,35,<=50K
3,15,12,0,4,61,0,0,40,>50K
3,7,9,0,1,31,0,0,40,<=50K
3,9,12,1,4,44,5178,0,40,>50K
3,11,11,1,4,56,0,0,36,>50K
3,7,0,0,4,66,0,0,40,<=50K
3,15,2,1,1,45,0,0,40,<=50K
5,9,9,1,4,69,20051,0,45,>50K
3,11,2,1,4,64,0,0,40,<=50K
3,11,0,0,4,38,0,0,36,>50K
1,15,2,1,2,43,0,0,40,<=50K
3,11,2,1,4,37,0,0,49,<=50K
3,11,0,0,4,19,0,0,16,<=50K
5,11,3,1,4,59,0,0,40,<=50K
0,15,0,1,4,50,0,0,40,<=50K
3,9,3,1,4,33,0,0,50,>50K
3,15,12,1,4,56,0,0,45,>50K
3,8,11,1,4,28,0,0,40,<=50K
3,11,0,0,4,27,0,0,34,<=50K
3,12,11,1,1,42,0,0,40,<=50K
3,11,7,1,4,34,0,0,40,<=50K
3,1,11,1,4,19,0,0,30,<=50K
5,11,3,1,4,68,0,0,40,>50K
3,12,9,1,4,28,0,0,38,>50K
,15,,0,4,81,0,0,4,<=50K
5,11,4,1,4,22,0,0,40,<=50K
3,7,0,0,4,58,0,0,40,<=50K
3,15,6,0,4,31,0,0,25,<=50K
1,1,10,1,4,17,0,0,30,<=50K
3,15,13,1,4,25,10520,0,50,>50K
3,15,7,0,1,23,0,0,23,<=50K
3,2,7,1,4,25,0,0,40,<=50K
3,11,2,1,4,47,0,0,40,<=50K
3,9,3,0,4,39,0,0,60,>50K
3,11,2,1,4,44,0,0,40,<=50K
3,8,9,1,4,46,0,0,40,>50K
5,15,4,1,4,38,0,0,35,<=50K
3,11,6,1,4,23,0,0,30,<=50K
3,9,9,0,4,34,0,0,35,<=50K
3,11,2,1,4,33,0,0,40,>50K
3,11,7,0,4,38,0,0,20,<=50K
5,8,3,1,4,52,0,0,40,<=50K
3,11,11,0,4,50,0,0,33,<=50K
3,9,11,0,4,38,0,2444,45,>50K
3,9,7,1,4,35,0,0,40,<=50K
5,10,9,1,4,67,10605,0,35,>50K
3,11,6,1,4,60,7688,0,40,>50K
3,11,11,0,4,44,0,0,15,<=50K
5,11,4,1,4,38,0,0,50,<=50K
3,11,9,1,4,29,0,0,40,>50K
3,12,9,1,4,65,5556,0,50,>50K
3,7,0,0,4,33,0,0,40,<=50K
,11,,1,4,29,0,0,40,<=50K
3,1,11,0,4,18,0,0,30,<=50K
3,14,3,1,4,43,0,0,40,<=50K
3,8,3,0,0,42,0,0,40,<=50K
3,11,13,1,4,42,0,0,40,<=50K
3,11,5,1,4,32,0,0,30,<=50K
3,7,12,0,4,36,0,0,40,<=50K
6,9,4,1,4,41,0,0,40,>50K
3,15,7,0,4,30,0,0,40,<=50K
3,11,7,1,4,21,0,0,35,<=50K
3,15,13,1,2,33,0,0,40,>50K
,15,,1,4,19,0,0,15,<=50K
3,11,5,1,4,19,0,0,25,<=50K
3,11,13,1,4,35,0,0,40,<=50K
3,11,12,0,2,43,0,0,35,<=50K
3,11,13,1,2,45,0,0,24,<=50K
3,9,3,1,2,25,0,0,50,<=50K
5,9,3,1,4,39,0,0,40,<=50K
3,11,5,1,4,26,0,0,40,<=50K
3,12,13,1,4,60,0,0,10,<=50K
1,10,9,0,4,52,0,0,40,>50K
3,2,13,1,4,22,0,0,30,<=50K
3,15,7,0,4,23,0,0,40,<=50K
3,11,7,0,4,46,0,0,40,<=50K
5,9,11,1,4,34,0,0,30,<=50K
3,9,9,1,4,39,0,0,50,>50K
3,11,9,0,4,38,0,0,40,<=50K
5,12,3,1,4,56,0,0,25,<=50K
0,11,0,0,4,55,0,0,40,<=50K
3,15,3,0,4,40,7688,0,40,>50K
3,15,6,1,4,23,0,0,40,<=50K
3,9,0,1,4,39,0,0,40,<=50K
3,9,11,1,2,24,0,0,30,<=50K
5,11,11,1,4,51,0,0,40,>50K
4,9,3,1,4,47,0,0,50,>50K
5,11,4,1,4,25,0,0,50,<=50K
3,14,9,1,4,34,0,0,55,>50K
3,1,11,0,2,18,0,1602,20,<=50K
3,15,3,0,4,19,0,0,28,<=50K
3,15,2,1,4,32,0,0,40,<=50K
3,11,11,1,4,49,0,0,40,>50K
,5,,0,4,40,0,0,8,<=50K
3,11,2,1,4,43,0,0,55,<=50K
4,12,3,1,4,71,99999,0,40,>50K
3,11,0,1,4,59,0,0,40,<=50K
3,9,3,0,4,32,0,0,40,>50K
3,9,3,1,4,25,0,0,40,<=50K
3,11,3,1,4,32,0,0,40,<=50K
3,1,5,0,2,17,0,0,15,<=50K
4,14,9,1,4,57,0,0,35,>50K
5,2,5,1,4,17,0,0,15,<=50K
3,9,12,0,1,27,0,0,40,<=50K
1,11,10,1,4,41,0,0,40,<=50K
,10,,1,0,62,0,0,40,>50K
3,1,11,0,4,19,0,0,25,<=50K
3,4,7,0,4,41,0,0,40,<=50K
3,9,3,1,4,39,0,0,50,>50K
3,11,2,1,4,30,0,0,40,<=50K
3,9,6,1,4,37,0,0,40,>50K
3,1,0,0,4,18,0,0,15,<=50K
5,9,11,1,4,40,0,0,45,>50K
4,15,11,1,4,38,0,1485,60,>50K
3,11,11,1,4,24,0,0,40,<=50K
3,11,2,1,4,33,0,0,50,<=50K
3,9,5,1,4,48,0,0,40,<=50K
3,9,11,1,4,51,0,0,40,>50K
3,11,2,1,4,48,0,0,40,<=50K
3,5,2,1,4,43,0,0,45,<=50K
3,14,3,1,4,34,0,0,50,<=50K
3,8,2,1,4,41,0,0,30,<=50K
4,14,9,1,4,51,27828,0,60,>50K
3,11,2,1,4,25,0,0,40,<=50K
3,11,7,1,4,20,0,0,50,<=50K
4,11,3,1,4,61,2829,0,45,<=50K
3,15,3,0,4,35,0,0,70,<=50K
1,12,9,0,4,42,0,0,40,<=50K
1,11,7,1,4,26,0,0,16,<=50K
3,11,7,1,4,46,0,0,50,<=50K
6,9,9,1,4,39,0,0,40,>50K
,0,,1,4,18,0,0,40,<=50K
3,15,11,1,2,29,0,0,80,<=50K
3,15,2,1,4,39,0,0,40,>50K
3,11,2,1,4,47,0,0,40,>50K
3,15,13,1,4,40,0,0,50,>50K
6,11,2,1,4,43,0,0,40,>50K
3,11,5,1,4,32,0,0,40,<=50K
3,0,11,0,4,31,0,0,40,<=50K
,15,,1,4,19,0,0,35,<=50K
0,7,0,1,4,44,0,0,40,>50K
1,9,10,1,4,46,0,0,40,>50K
5,12,9,1,4,53,0,0,50,>50K
3,9,3,1,4,43,0,0,40,<=50K
6,9,9,0,4,41,0,0,40,<=50K
3,11,7,1,2,35,0,0,40,<=50K
3,9,11,1,4,48,0,0,45,<=50K
6,12,3,0,4,28,0,0,40,<=50K
3,9,9,0,4,44,0,0,32,<=50K
,15,,0,4,20,0,0,40,<=50K
1,14,9,0,4,51,0,0,40,<=50K
3,11,13,1,4,28,0,0,50,<=50K
3,9,2,1,4,36,0,0,60,<=50K
3,11,7,1,4,28,0,0,35,<=50K
3,15,11,1,4,21,0,0,40,<=50K
,9,,1,4,34,0,0,30,<=50K
1,15,2,1,4,36,0,0,40,<=50K
,7,,0,4,25,0,0,80,<=50K
3,11,9,1,4,31,0,0,43,<=50K
5,11,4,1,4,44,0,0,60,<=50K
1,1,5,1,4,49,0,0,40,<=50K
3,11,2,1,4,40,0,0,40,<=50K
0,10,9,1,1,64,0,0,40,>50K
1,12,9,1,4,54,7688,0,40,>50K
3,15,11,1,1,27,0,0,55,<=50K
3,15,7,0,4,18,0,0,20,<=50K
3,6,2,1,2,68,0,0,44,<=50K
3,10,9,1,4,64,0,0,80,>50K
3,11,13,1,0,36,0,0,40,<=50K
3,11,4,1,4,21,0,0,24,<=50K
3,15,2,1,4,22,0,0,30,<=50K
3,9,9,1,4,61,0,0,40,<=50K
3,15,11,1,4,24,0,0,10,<=50K
6,9,9,1,4,49,0,0,50,>50K
3,15,8,0,4,25,0,0,30,<=50K
,11,,1,2,66,0,0,40,<=50K
3,15,9,1,4,29,0,0,45,<=50K
3,11,11,0,2,22,0,0,40,<=50K
0,15,9,1,0,57,0,0,40,<=50K
3,9,9,0,4,41,0,1741,40,<=50K
3,11,2,1,4,29,0,0,40,>50K
3,15,0,0,2,20,0,0,35,<=50K
3,14,11,1,4,47,0,0,45,>50K
3,11,3,0,4,22,0,0,55,<=50K
4,8,9,1,4,59,0,0,50,>50K
6,12,0,1,0,42,0,0,40,>50K
5,15,9,0,4,64,0,0,35,<=50K
0,11,7,1,2,29,0,0,40,<=50K
6,15,2,1,4,25,0,0,20,<=50K
3,15,3,0,4,62,0,0,40,<=50K
3,12,3,1,4,44,10520,0,45,>50K
3,11,7,0,4,21,0,0,40,<=50K
3,15,9,1,4,60,7298,0,40,>50K
3,0,6,1,2,46,0,0,40,<=50K
0,9,12,1,4,44,0,2258,40,>50K
3,11,7,0,4,21,0,0,19,<=50K
3,1,5,1,4,18,0,0,18,<=50K
3,9,9,0,4,39,5013,0,32,<=50K
3,12,9,1,4,33,0,0,45,>50K
3,3,13,1,4,63,0,0,40,<=50K
1,11,10,1,4,52,0,0,52,>50K
3,6,11,1,2,17,0,0,22,<=50K
4,14,9,1,4,45,0,1485,50,>50K
3,11,11,1,4,31,0,0,40,<=50K
3,15,12,1,4,35,0,0,40,<=50K
3,11,6,1,4,31,0,0,40,>50K
6,15,9,0,4,51,0,0,40,<=50K
1,11,2,1,4,48,0,0,60,<=50K
3,11,5,1,0,28,0,0,40,<=50K
0,11,13,1,4,42,0,0,40,<=50K
3,15,0,0,4,38,0,0,40,<=50K
1,9,9,1,4,43,0,0,40,>50K
3,11,5,1,4,30,0,0,40,<=50K
3,2,11,1,4,24,0,0,55,<=50K
3,9,3,1,4,46,0,0,60,>50K
3,0,13,1,4,50,0,0,60,<=50K
3,11,7,1,4,22,0,0,35,<=50K
6,11,0,1,2,18,0,0,15,<=50K
3,9,9,1,4,53,0,0,45,>50K
3,9,9,1,4,40,0,0,44,>50K
5,10,9,1,4,36,0,0,35,<=50K
3,9,3,1,4,32,0,0,43,>50K
3,11,4,1,4,39,0,0,12,<=50K
3,11,5,1,4,46,0,0,40,<=50K
1,9,0,1,4,26,0,0,42,<=50K
3,15,11,1,4,19,0,0,15,<=50K
3,11,6,0,4,24,0,0,40,<=50K
3,12,9,1,4,28,0,0,40,<=50K
1,12,9,0,4,25,0,0,40,<=50K
3,15,3,1,4,44,0,0,40,>50K
3,11,2,1,4,38,0,0,40,<=50K
6,12,3,1,4,42,0,0,45,<=50K
3,11,2,1,4,28,0,0,40,<=50K
3,9,3,1,4,36,0,0,50,<=50K
3,9,11,1,2,47,0,0,60,>50K
3,11,6,1,4,46,3411,0,35,<=50K
1,15,0,0,4,21,0,0,40,<=50K
,11,,0,2,19,0,0,25,<=50K
3,9,3,0,4,35,0,0,45,<=50K
3,11,2,1,4,26,0,0,40,<=50K
3,15,7,0,4,21,0,0,30,<=50K
5,5,4,1,4,67,0,0,40,<=50K
3,11,3,1,4,54,0,0,40,>50K
3,12,12,1,4,26,0,0,25,<=50K
3,9,9,0,4,51,0,0,50,<=50K
3,15,2,1,4,27,0,0,45,<=50K
3,11,2,1,4,27,0,0,40,>50K
3,15,6,0,4,39,0,0,40,<=50K
3,9,3,0,4,32,0,0,48,>50K
3,11,2,1,4,52,0,0,40,<=50K
3,15,5,1,2,21,0,0,40,<=50K
1,11,10,1,4,27,0,0,38,<=50K
3,5,13,1,4,46,0,0,45,<=50K
3,8,7,1,4,42,0,0,30,<=50K
4,9,11,1,4,79,0,0,20,>50K
0,9,3,0,0,50,0,0,40,>50K
,11,,0,2,19,0,0,20,<=50K
0,15,0,1,4,43,2174,0,40,<=50K
1,12,9,1,4,51,0,0,60,<=50K
3,15,13,1,4,45,7298,0,50,>50K
3,11,10,1,4,65,991,0,20,<=50K
3,9,11,1,4,66,0,0,5,>50K
5,8,4,1,4,36,0,0,99,<=50K
3,7,9,0,4,26,0,0,36,<=50K
3,15,11,1,2,28,0,0,50,<=50K
5,14,9,1,4,39,0,0,45,>50K
3,15,13,1,4,43,0,0,60,<=50K
3,11,7,0,4,20,0,0,40,<=50K
3,15,12,1,4,29,0,0,40,<=50K
3,9,11,1,4,32,0,1848,50,>50K
5,9,3,0,4,44,3325,0,40,<=50K
,15,,0,1,18,0,0,40,<=50K
3,15,5,1,4,60,0,0,40,<=50K
3,11,11,1,4,34,0,0,40,>50K
3,11,5,0,4,60,0,0,40,<=50K
3,1,11,0,4,38,0,0,40,<=50K
3,8,6,1,4,29,0,0,40,<=50K
3,15,2,1,4,41,0,1408,40,<=50K
3,9,3,0,4,49,0,0,40,<=50K
3,4,7,0,4,37,0,0,40,<=50K
5,10,9,0,4,37,0,2559,60,>50K
3,15,11,1,4,43,0,0,38,>50K
3,12,9,0,4,41,4650,0,55,<=50K
3,11,7,0,2,37,0,0,40,<=50K
3,6,2,1,4,19,0,0,60,<=50K
3,15,13,1,4,29,0,0,35,<=50K
5,11,2,1,4,40,0,0,15,<=50K
3,5,3,1,4,53,0,0,40,>50K
3,9,11,1,4,27,0,0,55,<=50K
5,11,2,1,4,44,7298,0,50,>50K
3,7,2,0,4,29,0,0,38,<=50K
3,4,6,1,3,25,0,0,40,<=50K
3,11,11,1,4,38,0,0,55,<=50K
4,9,3,1,4,48,0,0,50,>50K
3,15,7,0,4,18,0,0,12,<=50K
3,11,2,1,4,50,0,1408,50,<=50K
3,11,0,0,4,37,0,0,40,>50K
3,9,7,0,4,48,0,0,20,<=50K
3,15,7,1,4,50,0,0,32,<=50K
,11,,1,4,74,6767,0,6,<=50K
3,15,0,0,4,24,0,0,30,<=50K
3,15,12,1,2,34,0,0,40,>50K
3,15,11,1,4,19,0,0,40,<=50K
3,11,6,1,4,39,0,0,40,<=50K
3,15,7,0,4,40,0,0,40,<=50K
3,11,0,0,4,30,0,0,40,<=50K
3,11,0,1,4,27,0,0,40,<=50K
,6,,0,4,23,0,0,35,<=50K
,5,,0,4,68,0,1668,40,<=50K
3,15,0,1,4,46,0,0,40,>50K
1,9,9,0,4,24,0,0,50,<=50K
3,2,7,1,4,18,0,0,20,<=50K
5,10,9,1,4,50,0,0,60,>50K
3,1,6,1,4,42,0,0,40,<=50K
3,6,13,1,4,42,0,0,40,<=50K
3,8,0,1,4,37,3471,0,40,<=50K
3,15,12,0,4,57,0,0,16,<=50K
3,9,12,1,1,27,0,0,40,>50K
3,0,6,1,4,31,0,0,40,<=50K
1,12,9,0,4,34,0,0,40,<=50K
5,11,7,0,4,55,0,0,40,<=50K
3,1,6,1,4,56,0,0,40,<=50K
6,9,9,0,4,36,0,1672,38,<=50K
6,15,4,1,4,35,0,0,40,<=50K
,12,,0,4,63,0,0,3,<=50K
3,12,9,1,4,28,0,0,50,<=50K
3,9,3,1,4,38,0,0,40,<=50K
4,11,5,1,4,30,0,0,60,<=50K
3,15,7,0,4,18,0,0,20,<=50K
3,8,12,1,4,35,0,0,40,>50K
3,11,7,0,4,53,0,0,40,<=50K
3,14,9,0,4,46,0,0,40,<=50K
3,15,0,1,4,45,0,0,40,<=50K
3,0,7,1,1,35,0,0,60,<=50K
3,11,0,1,4,41,0,0,40,<=50K
5,11,11,1,4,60,0,0,70,>50K
3,15,0,1,4,18,0,1602,15,<=50K
3,11,6,1,4,19,0,0,40,<=50K
3,11,6,1,4,24,0,1579,50,<=50K
1,9,9,1,4,56,15024,0,40,>50K
3,11,13,1,4,28,0,0,70,<=50K
3,11,7,1,4,29,0,0,32,<=50K
5,15,2,1,4,35,0,0,40,<=50K
,15,,0,4,27,0,0,40,<=50K
3,10,9,1,4,55,0,1977,55,>50K
3,11,0,1,4,18,0,0,35,<=50K
3,11,2,1,4,53,0,0,40,<=50K
3,12,6,1,4,26,0,0,20,<=50K
3,15,12,1,4,55,0,0,40,>50K
1,15,3,1,4,45,0,0,40,>50K
3,11,6,1,4,28,0,0,40,<=50K
3,9,3,1,4,32,0,0,40,>50K
3,11,5,1,4,27,0,0,40,<=50K
3,11,2,0,4,35,0,0,40,<=50K
3,11,5,0,4,36,0,0,37,<=50K
3,9,11,1,4,41,15024,0,45,>50K
3,9,11,1,4,23,0,0,20,<=50K
3,2,13,1,4,22,0,0,40,<=50K
5,14,9,1,4,36,25236,0,40,>50K
4,9,3,1,4,65,0,0,40,>50K
,11,,1,4,59,0,0,41,>50K
3,11,11,0,4,25,0,0,40,<=50K
1,15,10,1,4,33,0,1887,40,>50K
3,15,11,1,4,31,0,0,40,<=50K
6,9,3,1,4,50,0,0,40,>50K
6,15,9,1,4,49,0,0,50,>50K
3,9,3,0,4,43,0,0,40,<=50K
0,15,0,0,4,23,0,0,40,<=50K
3,12,3,1,1,34,3103,0,40,>50K
3,15,11,0,2,23,0,0,40,<=50K
3,0,2,1,4,63,0,0,40,<=50K
3,11,4,1,4,33,0,0,40,<=50K
4,9,4,1,4,51,0,0,50,<=50K
3,11,2,1,4,31,0,0,45,<=50K
3,15,3,0,4,32,2597,0,40,<=50K
,15,,1,4,48,0,0,40,>50K
3,15,0,0,2,31,0,0,36,<=50K
3,8,11,1,4,47,0,0,40,>50K
6,15,10,1,4,54,0,0,40,>50K
3,15,11,1,4,23,0,0,40,<=50K
3,11,3,1,4,34,0,0,40,>50K
3,1,7,0,2,46,0,0,35,>50K
3,7,11,1,4,34,0,0,50,>50K
3,11,7,1,4,31,0,0,50,<=50K
3,11,12,1,4,41,0,0,40,<=50K
,11,,0,4,41,0,0,40,<=50K
5,8,9,1,4,27,0,0,30,<=50K
,1,,0,2,30,0,0,40,<=50K
3,15,2,1,4,23,0,0,40,<=50K
1,7,0,0,4,24,0,0,20,<=50K
0,7,0,1,4,59,0,0,40,<=50K
3,11,2,1,4,56,5013,0,40,<=50K
5,11,13,1,0,35,0,0,40,<=50K
3,11,7,1,4,59,0,0,45,<=50K
3,8,2,1,4,47,0,0,40,>50K
5,11,11,0,4,51,0,0,44,<=50K
