tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-04 19:55:34,2016-02-04 20:03:02,0.86,6.0,10011,10014
2016-02-21 23:27:05,2016-02-21 23:39:44,2.13,10.5,10011,10009
2016-02-11 09:51:13,2016-02-11 10:22:06,4.42,22.5,10006,10018
2016-02-01 14:22:07,2016-02-01 14:29:33,1.6,7.5,10021,10023
2016-02-10 17:55:45,2016-02-10 18:16:36,3.06,15.0,10110,10023
2016-02-18 08:12:21,2016-02-18 08:21:47,1.3,8.0,10022,10023
2016-02-04 14:31:23,2016-02-04 14:48:02,2.16,12.0,10011,10013
2016-02-27 16:20:00,2016-02-27 16:26:58,0.9,6.5,10023,10153
2016-02-22 08:23:44,2016-02-22 08:26:14,0.67,4.0,10022,10171
2016-02-07 01:26:02,2016-02-07 01:32:07,1.64,7.0,10019,10001
2016-02-05 20:08:36,2016-02-05 20:26:24,2.2,13.5,10003,10022
2016-02-13 16:44:39,2016-02-13 16:59:20,2.6,12.0,10162,10021
2016-02-18 14:06:22,2016-02-18 14:37:50,7.46,27.0,10003,11372
2016-02-16 19:17:55,2016-02-16 19:24:13,1.13,6.5,10028,10021
2016-02-17 19:36:10,2016-02-17 19:40:02,0.8,4.5,10199,10011
2016-02-25 09:26:15,2016-02-25 09:37:23,1.42,8.5,10154,10009
2016-02-13 14:31:50,2016-02-13 14:39:20,1.9,8.0,10028,10035
2016-02-10 02:00:34,2016-02-10 02:39:51,11.11,35.5,10153,11372
2016-02-17 18:22:43,2016-02-17 18:35:37,1.42,10.0,10017,10065
2016-02-20 17:35:37,2016-02-20 17:46:11,2.0,9.5,10171,10028
2016-02-25 02:31:19,2016-02-25 02:37:13,1.15,6.5,10003,10003
2016-02-18 21:54:22,2016-02-18 22:00:27,0.91,6.0,10065,10103
2016-02-10 16:49:48,2016-02-10 17:10:45,4.1,16.5,10021,10001
2016-02-03 18:42:18,2016-02-03 19:05:25,2.01,15.0,10001,10065
2016-02-23 07:10:10,2016-02-23 07:14:56,0.45,5.0,10028,10028
2016-02-05 01:19:09,2016-02-05 01:26:52,1.5,7.5,10011,10199
2016-02-15 21:41:49,2016-02-15 21:49:45,2.0,8.5,10011,10103
2016-02-16 20:26:13,2016-02-16 20:56:21,16.7,52.0,11422,10001
2016-02-11 16:36:16,2016-02-11 16:39:52,0.9,5.0,10065,10028
2016-02-27 02:56:07,2016-02-27 03:11:11,3.9,14.5,10002,11231
2016-02-25 07:21:27,2016-02-25 07:23:09,0.4,3.5,10021,10065
2016-02-18 21:09:43,2016-02-18 21:20:24,3.2,12.5,10030,10032
2016-02-12 11:04:19,2016-02-12 11:34:41,1.44,17.5,10154,10018
2016-02-03 12:15:01,2016-02-03 12:38:02,2.27,15.5,10167,10069
2016-02-22 21:46:14,2016-02-22 21:51:44,0.8,5.5,10012,10014
2016-02-07 12:57:27,2016-02-07 13:12:35,2.86,11.5,10007,11217
2016-02-20 12:08:19,2016-02-20 12:17:54,1.05,8.0,10153,10110
2016-02-19 13:19:21,2016-02-19 13:33:06,0.95,9.5,10009,10001
2016-02-20 00:33:32,2016-02-20 00:46:47,2.7,12.0,10020,10028
2016-02-03 20:19:40,2016-02-03 20:28:13,1.55,7.5,10011,10002
2016-02-25 11:19:40,2016-02-25 11:30:16,1.39,8.5,10003,10016
2016-02-04 22:29:09,2016-02-04 22:53:26,5.42,20.5,10110,11102
2016-02-09 21:49:49,2016-02-09 21:55:03,1.0,6.0,10020,10069
2016-02-18 01:20:33,2016-02-18 01:30:20,1.76,9.0,10020,10017
2016-02-27 20:55:12,2016-02-27 21:07:51,2.0,10.5,10023,10199
2016-02-08 11:59:27,2016-02-08 12:01:39,0.4,3.5,10028,10028
2016-02-12 08:00:38,2016-02-12 08:18:32,1.55,12.0,10020,10199
2016-02-11 05:40:53,2016-02-11 05:59:14,6.87,21.0,10044,11370
2016-02-16 19:08:20,2016-02-16 19:21:07,1.9,10.0,10023,10171
2016-02-06 15:12:56,2016-02-06 15:35:29,3.6,18.0,10044,10001
2016-02-09 23:16:44,2016-02-09 23:41:34,15.55,46.0,11371,10550
2016-02-01 18:47:08,2016-02-01 18:57:29,1.4,8.5,10013,10003
2016-02-29 19:10:00,2016-02-29 19:21:34,1.34,9.0,10162,10028
2016-02-29 11:11:00,2016-02-29 11:19:58,1.1,7.5,10110,10003
2016-02-27 05:20:52,2016-02-27 05:22:06,0.4,3.5,10110,10001
2016-02-01 09:28:19,2016-02-01 09:50:29,1.79,14.0,10022,10001
2016-02-19 10:46:33,2016-02-19 10:53:26,0.9,6.5,10065,10028
2016-02-15 18:56:45,2016-02-15 19:03:15,0.8,6.0,10003,10011
2016-02-17 17:46:32,2016-02-17 17:53:16,0.86,6.0,10103,10019
2016-02-26 15:22:41,2016-02-26 15:34:15,1.57,9.0,10029,10028
2016-02-27 20:51:28,2016-02-27 21:10:21,3.03,14.0,10021,10001
2016-02-20 14:47:04,2016-02-20 15:01:11,1.8,11.0,10001,10154
2016-02-27 14:01:50,2016-02-27 14:06:59,0.67,5.0,10011,10003
2016-02-21 00:32:40,2016-02-21 00:57:10,2.3,15.5,10014,10002
2016-02-01 21:30:57,2016-02-01 21:37:34,1.5,7.0,10021,10023
2016-02-08 07:13:56,2016-02-08 07:21:09,1.4,7.5,10021,10017
2016-02-01 15:47:50,2016-02-01 16:07:19,1.86,13.0,10020,10021
2016-02-27 09:53:38,2016-02-27 10:24:38,17.8,52.0,11422,10011
2016-02-01 16:39:31,2016-02-01 16:47:06,0.99,7.0,10021,10044
2016-02-09 08:40:48,2016-02-09 08:50:43,1.4,8.5,10017,10111
2016-02-19 11:02:57,2016-02-19 11:31:23,2.05,17.0,10012,10110
2016-02-27 17:19:41,2016-02-27 17:28:28,1.5,8.0,10023,10028
2016-02-25 15:22:40,2016-02-25 15:34:07,0.9,8.5,10003,10009
2016-02-05 11:37:41,2016-02-05 11:49:49,1.39,9.0,10103,10001
2016-02-06 14:04:14,2016-02-06 14:08:17,0.4,4.5,10005,10005
2016-02-18 14:27:32,2016-02-18 14:47:04,1.77,13.0,10028,10044
2016-02-25 15:24:37,2016-02-25 15:59:02,6.6,27.0,10014,10029
2016-02-09 15:45:43,2016-02-09 15:54:27,1.1,7.0,10012,10013
2016-02-12 19:01:07,2016-02-12 19:08:00,1.25,7.0,10009,10016
2016-02-14 00:27:53,2016-02-14 00:35:49,2.45,9.0,10003,10022
2016-02-01 08:14:07,2016-02-01 08:24:37,1.4,9.0,10152,10021
2016-02-10 07:28:43,2016-02-10 07:33:51,0.9,6.0,10021,10162
2016-02-11 19:20:29,2016-02-11 19:36:25,2.2,12.0,10119,10002
2016-02-06 20:24:16,2016-02-06 20:37:25,2.07,10.5,10023,10021
2016-02-19 02:50:42,2016-02-19 03:00:33,3.1,11.5,10012,11217
2016-02-18 15:03:54,2016-02-18 15:13:10,0.9,7.5,10011,10017
2016-02-23 20:24:36,2016-02-23 20:42:06,3.02,13.5,10152,10002
2016-02-17 18:42:14,2016-02-17 19:10:40,5.01,20.5,10014,10044
2016-02-11 14:34:54,2016-02-11 14:41:56,0.5,6.0,10103,10019
2016-02-13 08:39:56,2016-02-13 08:57:16,9.07,27.0,10001,11371
2016-02-06 02:20:13,2016-02-06 02:30:44,1.94,9.5,10119,10154
2016-02-17 14:33:58,2016-02-17 14:38:22,0.6,5.0,10021,10044
2016-02-27 16:44:12,2016-02-27 16:58:19,2.71,12.5,10162,10103
2016-02-14 15:36:11,2016-02-14 15:40:40,0.93,5.5,10154,10016
2016-02-27 20:06:01,2016-02-27 20:10:01,1.51,6.5,10012,10014
2016-02-08 11:50:36,2016-02-08 11:59:52,0.54,7.0,10171,10020
2016-02-05 01:38:50,2016-02-05 02:04:04,7.2,24.0,10001,11372
2016-02-18 20:30:11,2016-02-18 20:39:39,1.46,8.0,10028,10065
2016-02-27 18:17:43,2016-02-27 18:20:30,0.39,4.0,10028,10021
2016-02-21 19:13:40,2016-02-21 19:15:30,0.4,3.5,10011,10011
2016-02-19 16:25:07,2016-02-19 16:29:32,0.42,4.5,10002,10003
2016-02-02 22:08:40,2016-02-02 22:24:44,6.5,20.0,10282,10025
2016-02-22 16:48:47,2016-02-22 16:58:36,0.99,8.0,10153,10167
2016-02-27 16:18:13,2016-02-27 16:29:38,1.52,9.0,10021,10022
2016-02-14 12:11:01,2016-02-14 12:16:53,0.66,5.5,10119,10199
2016-02-17 10:31:06,2016-02-17 11:23:16,13.35,46.0,10153,11233
2016-02-17 13:27:13,2016-02-17 13:43:11,1.27,10.5,10001,10018
2016-02-04 18:37:46,2016-02-04 19:08:08,3.8,19.5,10154,10007
2016-02-20 20:47:23,2016-02-20 21:00:58,2.7,12.0,10001,10023
2016-02-20 23:22:49,2016-02-20 23:52:25,4.7,21.5,10002,10019
2016-02-25 14:05:49,2016-02-25 14:15:39,0.9,7.5,10001,10011
2016-02-03 19:57:22,2016-02-03 20:10:08,1.5,9.5,10001,10009
2016-02-28 13:30:40,2016-02-28 13:35:28,0.63,5.0,10111,10065
2016-02-01 15:23:27,2016-02-01 15:51:09,9.66,28.5,11370,10167
2016-02-10 03:26:52,2016-02-10 03:40:49,5.44,17.5,10012,11222
2016-02-13 16:50:48,2016-02-13 16:58:59,0.74,7.0,10199,10199
2016-02-05 17:32:04,2016-02-05 17:40:06,1.1,7.0,10001,10017
2016-02-10 21:24:28,2016-02-10 21:36:15,2.06,10.5,10028,10023
2016-02-26 08:07:47,2016-02-26 08:17:21,1.18,8.0,10065,10171
2016-02-06 02:41:20,2016-02-06 02:50:16,1.5,8.0,10001,10012
2016-02-29 00:41:24,2016-02-29 00:46:25,0.8,5.5,10025,10023
2016-02-04 01:30:01,2016-02-04 01:47:31,9.56,27.5,10154,11218
2016-02-08 17:41:45,2016-02-08 18:39:07,6.2,35.0,10005,10044
2016-02-13 19:08:30,2016-02-13 19:35:33,3.76,18.0,10019,10003
2016-02-14 12:07:13,2016-02-14 12:19:52,1.5,10.0,10014,10012
2016-02-04 22:05:44,2016-02-04 22:26:14,8.6,27.0,10271,10029
2016-02-29 10:30:17,2016-02-29 10:41:15,0.95,8.5,10001,10110
2016-02-01 21:17:42,2016-02-01 21:50:35,5.4,24.0,10103,10038
2016-02-13 21:18:46,2016-02-13 21:37:39,1.59,12.5,10022,10019
2016-02-27 09:56:48,2016-02-27 10:03:00,0.95,6.0,10044,10028
2016-02-03 08:15:52,2016-02-03 09:04:45,19.97,52.0,10025,11422
2016-02-09 08:31:44,2016-02-09 08:53:28,2.95,15.0,10013,10017
2016-02-10 06:04:42,2016-02-10 06:15:35,1.68,9.0,10018,10001
2016-02-05 19:40:55,2016-02-05 19:41:36,0.1,2.5,10003,10003
2016-02-21 19:33:55,2016-02-21 19:47:38,5.0,16.5,10029,10032
2016-02-12 19:50:12,2016-02-12 19:58:51,1.3,7.5,10026,10037
2016-02-26 19:20:44,2016-02-26 19:28:22,0.86,6.5,10011,10199
2016-02-18 20:18:52,2016-02-18 20:39:28,4.81,17.5,10199,10029
2016-02-01 09:07:49,2016-02-01 09:18:06,4.86,16.0,10025,10032
2016-02-27 22:30:07,2016-02-27 22:36:55,1.0,6.0,10023,10023
2016-02-13 01:31:46,2016-02-13 01:43:44,3.4,12.5,10001,10028
2016-02-24 07:22:04,2016-02-24 07:29:18,1.19,7.0,10021,10171
2016-02-23 12:02:29,2016-02-23 12:32:24,11.03,32.5,11371,10171
2016-02-29 08:06:54,2016-02-29 08:29:04,3.45,16.5,10171,10278
2016-02-02 13:59:36,2016-02-02 14:10:01,1.6,9.0,10017,10021
2016-02-13 07:27:37,2016-02-13 07:30:33,0.68,4.5,10001,10199
2016-02-23 23:06:16,2016-02-23 23:14:42,1.9,8.5,10003,10119
2016-02-01 11:32:37,2016-02-01 11:40:13,0.8,6.5,10119,10001
2016-02-24 06:36:29,2016-02-24 06:42:32,1.96,8.0,10023,10153
2016-02-24 12:20:36,2016-02-24 12:34:42,10.28,28.0,11422,11426
2016-02-12 20:51:03,2016-02-12 21:06:54,2.02,11.5,10017,10011
2016-02-15 11:20:49,2016-02-15 11:24:38,0.8,5.0,10021,10065
2016-02-07 19:25:36,2016-02-07 19:30:02,1.0,5.5,10001,10020
2016-02-12 12:13:19,2016-02-12 12:22:51,2.1,9.5,10282,10014
2016-02-08 22:27:29,2016-02-08 22:46:13,11.9,33.0,11371,10009
2016-02-26 11:19:53,2016-02-26 11:48:41,9.49,30.0,11371,10003
2016-02-09 08:43:02,2016-02-09 08:51:27,0.92,7.0,10006,10038
2016-02-16 13:29:42,2016-02-16 13:55:13,2.45,16.0,10119,10003
2016-02-18 13:35:08,2016-02-18 13:42:31,0.9,6.5,10065,10028
2016-02-26 01:08:51,2016-02-26 01:17:30,1.68,8.0,10023,10115
2016-02-21 18:56:38,2016-02-21 19:23:22,10.76,31.5,11371,10023
2016-02-20 13:44:10,2016-02-20 13:55:50,2.0,10.0,10154,10023
2016-02-21 19:44:42,2016-02-21 19:49:13,0.8,5.5,10011,10011
2016-02-16 20:15:16,2016-02-16 20:21:03,0.86,6.0,10022,10103
2016-02-02 01:50:56,2016-02-02 01:53:42,0.4,4.0,10014,10014
2016-02-13 18:17:37,2016-02-13 19:42:48,10.17,54.0,10023,11221
2016-02-13 15:48:52,2016-02-13 15:55:19,0.7,6.0,10020,10018
2016-02-22 15:03:28,2016-02-22 15:08:11,1.22,5.5,10012,10001
2016-02-09 08:32:22,2016-02-09 08:48:56,1.2,11.0,10009,10110
2016-02-13 18:01:31,2016-02-13 18:17:51,2.9,13.5,10278,11231
2016-02-05 21:54:15,2016-02-05 22:05:47,1.5,9.0,10007,10002
2016-02-29 23:29:04,2016-02-29 23:34:08,1.0,6.0,10003,10001
2016-02-19 03:34:12,2016-02-19 03:41:04,2.97,10.0,10029,10023
2016-02-22 21:17:27,2016-02-22 22:00:58,30.6,95.0,11371,7114
2016-02-29 21:44:08,2016-02-29 22:12:55,7.32,25.5,10003,11212
2016-02-25 17:25:38,2016-02-25 17:31:37,1.23,6.5,10199,10011
2016-02-23 18:14:30,2016-02-23 18:39:58,4.2,18.5,10103,10044
2016-02-26 19:56:14,2016-02-26 20:12:07,3.82,14.5,10022,10026
2016-02-04 22:46:47,2016-02-04 22:52:37,1.0,6.5,10069,10023
2016-02-16 03:42:58,2016-02-16 03:59:17,5.9,19.0,10011,11222
2016-02-26 18:34:44,2016-02-26 18:38:29,0.74,5.0,10028,10023
2016-02-20 20:08:01,2016-02-20 20:16:16,1.5,7.5,10018,10023
2016-02-06 12:34:55,2016-02-06 12:47:44,1.7,10.0,10001,10014
2016-02-08 19:47:35,2016-02-08 19:51:53,0.7,5.0,10110,10017
2016-02-20 08:11:00,2016-02-20 08:26:50,3.3,14.0,10028,10001
2016-02-03 19:43:18,2016-02-03 20:03:31,2.66,14.0,10011,10017
2016-02-11 16:49:43,2016-02-11 17:04:10,1.0,10.0,10020,10022
2016-02-20 18:10:45,2016-02-20 18:15:23,1.12,6.0,10162,10023
2016-02-05 16:08:06,2016-02-05 16:15:07,1.03,6.5,10020,10001
2016-02-06 01:46:01,2016-02-06 01:55:32,1.8,9.0,10003,10002
2016-02-16 14:16:19,2016-02-16 14:22:14,1.33,6.5,10065,10028
2016-02-11 11:22:04,2016-02-11 11:36:19,1.45,10.0,10110,10199
2016-02-04 19:53:40,2016-02-04 19:58:58,0.87,5.5,10119,10020
2016-02-04 14:09:39,2016-02-04 14:18:23,1.7,8.5,10001,10014
2016-02-26 13:54:13,2016-02-26 14:12:02,2.56,13.5,10021,10018
2016-02-13 21:53:07,2016-02-13 22:08:59,1.09,10.5,10012,10012
2016-02-08 12:56:24,2016-02-08 13:02:38,1.19,6.5,10011,10199
2016-02-11 17:01:17,2016-02-11 17:22:43,7.46,24.0,11371,11211
2016-02-17 16:09:55,2016-02-17 16:15:01,0.9,5.5,10006,10006
2016-02-27 08:09:37,2016-02-27 08:17:32,1.5,7.5,10028,10022
2016-02-17 10:53:32,2016-02-17 11:08:24,0.84,10.0,10110,10016
2016-02-17 08:01:22,2016-02-17 08:20:07,3.0,14.0,10021,10162
2016-02-17 08:23:38,2016-02-17 08:34:49,1.7,9.5,10017,10009
2016-02-20 08:43:03,2016-02-20 08:51:41,1.7,8.0,10001,10171
2016-02-13 14:53:46,2016-02-13 15:06:22,1.3,9.5,10003,10012
2016-02-15 22:48:54,2016-02-15 22:53:00,1.06,5.5,10028,10029
2016-02-12 17:56:31,2016-02-12 18:05:38,1.26,7.0,10154,10016
2016-02-11 15:54:05,2016-02-11 16:01:19,0.49,6.0,10153,10171
2016-02-14 22:41:20,2016-02-14 22:43:36,0.72,4.0,10016,10017
2016-02-21 19:19:06,2016-02-21 19:32:30,2.7,11.5,10023,10001
2016-02-11 19:53:28,2016-02-11 20:02:29,4.1,13.0,10006,10009
2016-02-09 06:45:50,2016-02-09 06:51:53,0.95,6.0,10017,10110
2016-02-13 10:47:03,2016-02-13 10:55:51,1.87,9.0,10011,10103
2016-02-24 08:52:51,2016-02-24 08:58:46,0.57,5.5,10001,10016
2016-02-27 14:58:54,2016-02-27 15:29:51,12.3,37.5,11371,10020
2016-02-17 19:37:18,2016-02-17 19:54:49,2.4,12.5,10028,10171
2016-02-20 14:00:22,2016-02-20 14:26:31,5.0,20.0,10028,10013
2016-02-13 01:25:22,2016-02-13 01:45:56,5.49,19.0,10012,10028
2016-02-24 22:12:35,2016-02-24 22:25:41,3.37,12.5,10023,10026
2016-02-10 17:17:08,2016-02-10 17:31:25,1.12,10.0,10017,10119
2016-02-18 06:45:07,2016-02-18 06:58:11,2.7,11.5,10018,10021
2016-02-05 23:23:23,2016-02-05 23:37:50,2.29,11.5,10003,10171
2016-02-18 17:39:47,2016-02-18 17:58:33,2.2,13.0,10001,10002
2016-02-12 08:17:28,2016-02-12 08:53:28,4.6,24.0,10005,10017
2016-02-10 07:31:06,2016-02-10 07:38:55,1.45,7.5,10162,10028
2016-02-21 03:14:10,2016-02-21 03:18:27,0.9,5.0,10119,10014
2016-02-21 18:31:12,2016-02-21 18:35:22,0.71,5.0,10167,10017
2016-02-26 18:06:26,2016-02-26 18:11:36,1.0,5.5,10021,10028
2016-02-05 00:20:16,2016-02-05 00:36:01,4.1,14.5,10020,10271
2016-02-29 17:48:25,2016-02-29 18:05:39,4.51,17.0,10271,10003
2016-02-08 17:52:35,2016-02-08 18:13:34,8.3,26.0,11370,10001
2016-02-14 03:31:48,2016-02-14 03:42:30,1.9,9.5,10014,10009
2016-02-03 08:50:37,2016-02-03 09:08:58,1.1,11.5,10110,10153
2016-02-03 14:48:46,2016-02-03 14:55:26,0.8,6.0,10018,10020
2016-02-04 12:31:57,2016-02-04 13:01:25,0.9,17.0,10110,10119
2016-02-01 12:37:46,2016-02-01 12:58:37,3.2,16.0,10003,10021
2016-02-19 10:05:51,2016-02-19 10:11:07,1.81,7.5,10019,10014
2016-02-12 07:07:24,2016-02-12 07:22:55,1.9,12.0,10020,10021
2016-02-20 15:00:25,2016-02-20 15:08:59,2.5,9.5,10021,10035
2016-02-11 21:43:32,2016-02-11 21:55:53,2.0,10.0,10001,10022
2016-02-16 12:24:00,2016-02-16 12:43:33,3.9,16.5,10018,10012
2016-02-24 00:34:47,2016-02-24 00:44:43,2.1,9.5,10009,10011
2016-02-28 20:48:32,2016-02-28 20:53:54,0.67,5.5,10119,10110
2016-02-02 12:20:07,2016-02-02 12:27:20,1.7,7.5,10065,10029
2016-02-08 10:44:03,2016-02-08 11:00:42,1.4,11.5,10154,10044
2016-02-20 19:22:52,2016-02-20 19:28:29,0.9,6.0,10044,10028
2016-02-15 22:15:59,2016-02-15 22:34:00,7.0,22.0,10065,11373
2016-02-02 15:28:19,2016-02-02 15:53:51,6.73,24.5,10044,10031
2016-02-06 17:49:33,2016-02-06 17:57:22,1.38,7.5,10023,10018
2016-02-02 21:34:34,2016-02-02 21:45:51,2.27,10.0,10152,10023
2016-02-11 06:49:28,2016-02-11 07:12:09,3.2,16.5,10001,10021
2016-02-26 19:32:56,2016-02-26 19:44:06,2.4,10.0,10018,10162
2016-02-25 21:54:29,2016-02-25 22:02:23,1.21,7.0,10153,10001
2016-02-20 02:34:40,2016-02-20 02:41:08,1.0,6.5,10017,10119
2016-02-07 12:06:28,2016-02-07 12:10:12,0.4,4.5,10162,10025
2016-02-18 08:27:30,2016-02-18 08:56:32,12.02,36.0,10018,11371
2016-02-21 18:57:56,2016-02-21 19:22:14,4.25,18.5,10018,10009
2016-02-20 18:35:26,2016-02-20 18:43:47,1.0,7.0,10119,10018
2016-02-18 11:04:21,2016-02-18 11:17:02,1.62,9.5,10110,10011
2016-02-01 23:16:49,2016-02-01 23:36:53,9.52,27.5,10011,11220
2016-02-12 13:04:04,2016-02-12 13:18:01,0.93,10.0,10110,10001
2016-02-22 11:35:11,2016-02-22 11:42:30,1.45,7.0,10153,10001
2016-02-03 20:38:17,2016-02-03 20:52:36,3.7,13.5,10021,10027
2016-02-17 14:39:39,2016-02-17 14:48:12,0.78,7.0,10110,10111
2016-02-01 13:19:44,2016-02-01 13:29:31,1.53,8.5,10012,10014
2016-02-18 12:09:56,2016-02-18 12:14:39,1.56,6.5,10162,10027
2016-02-19 05:38:53,2016-02-19 05:43:30,1.1,6.0,10017,10001
2016-02-19 17:46:20,2016-02-19 17:53:49,1.05,7.0,10021,10021
2016-02-18 11:35:06,2016-02-18 11:43:56,1.1,7.5,10028,10009
2016-02-09 19:42:46,2016-02-09 19:55:06,2.1,10.0,10171,10011
2016-02-12 09:25:20,2016-02-12 09:36:20,0.94,8.0,10014,10011
2016-02-13 22:34:50,2016-02-13 22:47:09,3.4,12.0,10023,10027
2016-02-22 21:38:16,2016-02-22 21:42:50,1.1,5.5,10012,10002
2016-02-11 19:34:02,2016-02-11 19:40:45,0.8,6.5,10002,10002
2016-02-13 00:26:29,2016-02-13 01:02:22,7.6,29.0,10003,11105
2016-02-26 09:55:31,2016-02-26 10:05:57,1.7,9.0,10027,10025
2016-02-05 13:46:57,2016-02-05 14:07:26,1.8,13.5,10021,10020
2016-02-26 19:36:33,2016-02-26 19:57:56,2.7,15.0,10009,10018
2016-02-14 17:55:46,2016-02-14 17:58:07,0.3,3.5,10028,10021
2016-02-05 21:44:51,2016-02-05 21:49:47,0.85,5.5,10017,10110
2016-02-05 17:17:27,2016-02-05 17:47:43,11.3,33.5,11371,10171
2016-02-24 07:51:35,2016-02-24 08:00:52,1.1,8.0,10027,10026
2016-02-27 15:24:17,2016-02-27 15:33:27,2.33,10.0,10021,10026
2016-02-13 00:42:31,2016-02-13 00:46:45,0.7,5.0,10017,10110
2016-02-05 18:13:46,2016-02-05 18:19:18,1.2,6.5,10162,10027
2016-02-02 00:51:02,2016-02-02 00:56:42,0.88,6.0,10012,10014
2016-02-07 00:56:33,2016-02-07 01:08:07,1.15,9.0,10002,10003
2016-02-20 15:33:07,2016-02-20 15:39:57,1.2,7.0,10282,10012
2016-02-09 21:25:37,2016-02-09 21:54:20,8.65,28.5,10103,11215
2016-02-16 20:52:04,2016-02-16 21:00:16,1.2,7.0,10011,10009
2016-02-02 21:36:43,2016-02-02 21:45:06,1.3,7.5,10001,10199
2016-02-22 09:20:44,2016-02-22 09:42:46,2.82,15.5,10171,10012
2016-02-01 07:36:05,2016-02-01 07:40:58,0.8,5.5,10044,10021
2016-02-10 19:05:15,2016-02-10 19:12:32,1.2,7.0,10065,10110
2016-02-21 07:39:34,2016-02-21 07:59:55,14.6,40.0,11422,11105
2016-02-15 12:49:14,2016-02-15 13:04:12,2.67,12.0,10001,10021
2016-02-09 18:51:05,2016-02-09 18:55:41,0.62,5.0,10011,10119
2016-02-19 20:44:33,2016-02-19 20:52:14,1.1,7.0,10119,10110
2016-02-16 15:36:12,2016-02-16 15:41:01,0.8,5.5,10028,10021
2016-02-20 23:55:51,2016-02-21 00:01:45,0.8,5.5,10002,10009
2016-02-04 23:06:09,2016-02-04 23:13:23,1.5,7.5,10002,10016
2016-02-13 11:12:09,2016-02-13 11:15:03,0.46,4.0,10110,10017
2016-02-14 21:03:52,2016-02-14 21:11:15,1.0,6.5,10014,10003
2016-02-04 22:57:47,2016-02-04 23:04:10,0.9,6.0,10002,10009
2016-02-05 18:33:45,2016-02-05 18:38:58,1.0,6.0,10018,10199
2016-02-28 15:12:52,2016-02-28 15:26:59,1.7,10.5,10154,10001
2016-02-07 13:42:33,2016-02-07 13:55:21,3.6,14.0,10110,10002
2016-02-23 20:21:56,2016-02-23 20:30:51,1.14,7.5,10154,10110
2016-02-13 13:47:30,2016-02-13 13:56:58,2.2,9.5,10002,10017
2016-02-08 13:34:43,2016-02-08 13:43:06,1.6,8.0,10023,10021
2016-02-06 14:50:11,2016-02-06 14:56:17,0.73,6.0,10001,10199
2016-02-27 15:22:53,2016-02-27 15:48:52,1.8,16.0,10014,10009
2016-02-20 00:25:33,2016-02-20 00:38:23,4.02,14.5,10028,10199
2016-02-24 15:29:00,2016-02-24 15:57:36,9.13,30.0,11371,10154
2016-02-22 16:59:44,2016-02-22 17:09:01,1.9,8.5,10003,10007
2016-02-25 15:06:11,2016-02-25 15:10:22,0.4,4.5,10271,10006
2016-02-05 23:48:49,2016-02-06 00:13:33,3.2,17.0,10002,10018
2016-02-01 12:25:05,2016-02-01 12:35:45,1.82,8.5,10065,10028
2016-02-19 00:27:57,2016-02-19 00:33:38,1.01,6.0,10013,10280
2016-02-03 16:29:31,2016-02-03 16:43:33,1.85,10.5,10023,10044
2016-02-08 19:11:15,2016-02-08 19:26:37,2.0,11.5,10153,10028
2016-02-25 07:35:55,2016-02-25 08:08:11,5.08,23.0,10029,10199
2016-02-16 13:35:10,2016-02-16 13:53:42,2.3,12.5,10103,10011
2016-02-07 10:56:17,2016-02-07 11:00:45,0.9,5.5,10115,10162
2016-02-13 23:43:38,2016-02-14 00:11:34,4.3,19.0,10001,11201
2016-02-23 15:00:04,2016-02-23 15:14:59,1.46,10.5,10017,10009
2016-02-15 08:29:30,2016-02-15 08:37:12,2.0,8.5,10019,10001
2016-02-19 19:21:00,2016-02-19 19:39:09,2.8,13.0,10110,10014
2016-02-17 02:49:41,2016-02-17 03:10:48,6.4,22.0,10020,11372
2016-02-04 19:48:21,2016-02-04 19:52:20,0.9,5.0,10023,10023
2016-02-10 14:05:29,2016-02-10 14:25:33,10.4,29.0,11422,11001
2016-02-20 05:17:44,2016-02-20 05:29:32,4.23,14.0,10001,11104
2016-02-14 16:53:36,2016-02-14 16:59:43,1.2,6.5,10011,10199
2016-02-21 07:01:41,2016-02-21 07:06:27,1.09,5.5,10012,10014
2016-02-25 17:00:44,2016-02-25 17:05:32,0.9,5.5,10028,10028
2016-02-04 18:39:13,2016-02-04 18:49:59,1.9,9.5,10199,10110
2016-02-13 04:26:18,2016-02-13 04:45:48,5.7,19.5,10199,10199
2016-02-29 21:07:58,2016-02-29 21:13:25,0.8,6.0,10019,10018
2016-02-08 21:25:31,2016-02-08 21:34:22,1.8,8.5,10020,10011
2016-02-27 02:17:36,2016-02-27 02:21:57,1.3,6.0,10018,10011
2016-02-14 01:22:14,2016-02-14 01:47:15,5.98,22.0,10001,11222
2016-02-26 23:17:16,2016-02-26 23:56:12,5.94,27.0,10011,11222
2016-02-06 23:54:46,2016-02-07 00:06:55,2.47,10.5,10021,10001
2016-02-19 20:02:02,2016-02-19 20:06:14,0.5,4.5,10115,10115
2016-02-18 19:03:15,2016-02-18 19:25:22,7.37,23.5,11371,11222
2016-02-17 02:58:39,2016-02-17 03:02:58,1.1,6.0,10018,10119
2016-02-11 17:12:31,2016-02-11 17:24:42,1.13,9.0,10005,10002
2016-02-02 08:32:29,2016-02-02 08:40:20,1.18,7.0,10110,10199
